HVAC,Light,Appliance,Misc.,Outdoor equipment
778626.5987,8479.405204,317371.0831,114524.3862,31755.105
778167.7516,8479.405204,317371.0831,114524.3862,31755.105
777707.9968,8479.405204,317371.0831,114524.3862,31755.105
777247.7885,8479.405204,317371.0831,114524.3862,31755.105
776787.0921,8479.405204,317371.0831,114524.3862,31755.105
776324.318,8479.405204,317371.0831,114524.3862,31755.105
775860.4856,8479.405204,317371.0831,114524.3862,31755.105
775396.1497,8479.405204,317371.0831,114524.3862,31755.105
774931.3634,8479.405204,317371.0831,114524.3862,31755.105
774465.1135,8479.405204,317371.0831,114524.3862,31755.105
773997.4397,8479.405204,317371.0831,114524.3862,31755.105
773529.0968,8479.405204,317371.0831,114524.3862,31755.105
773060.3406,8479.405204,317371.0831,114524.3862,31755.105
772590.0793,8479.405204,317371.0831,114524.3862,31755.105
772118.9937,8479.405204,317371.0831,114524.3862,31755.105
771646.9686,8479.405204,317371.0831,114524.3862,31755.105
771174.2778,8479.405204,317371.0831,114524.3862,31755.105
770700.1229,8479.405204,317371.0831,114524.3862,31755.105
770225.1831,8479.405204,317371.0831,114524.3862,31755.105
769749.792,8479.405204,317371.0831,114524.3862,31755.105
769273.4754,8479.405204,317371.0831,114524.3862,31755.105
768795.5359,8479.405204,317371.0831,114524.3862,31755.105
768312.4819,8479.405204,317371.0831,114524.3862,31755.105
767835.3182,8479.405204,317371.0831,114524.3862,31755.105
770076.4553,8479.405204,315217.5819,98126.59179,31755.105
770678.8815,8479.405204,315217.5819,98126.59179,31755.105
771243.4202,8479.405204,315217.5819,98126.59179,31755.105
771803.6944,8479.405204,315217.5819,98126.59179,31755.105
772361.5837,8479.405204,315217.5819,98126.59179,31755.105
772916.6667,8479.405204,315217.5819,98126.59179,31755.105
773469.6455,8479.405204,315217.5819,98126.59179,31755.105
774021.3049,8479.405204,315217.5819,98126.59179,31755.105
774572.1302,8479.405204,315217.5819,98126.59179,31755.105
775121.1173,8479.405204,315217.5819,98126.59179,31755.105
775668.9562,8479.405204,315217.5819,98126.59179,31755.105
776215.6306,8479.405204,315217.5819,98126.59179,31755.105
776761.5869,8479.405204,315217.5819,98126.59179,31755.105
777305.8657,8479.405204,315217.5819,98126.59179,31755.105
777849.2186,8479.405204,315217.5819,98126.59179,31755.105
778392.1458,8479.405204,315217.5819,98126.59179,31755.105
778934.0676,8479.405204,315217.5819,98126.59179,31755.105
779474.2237,8479.405204,315217.5819,98126.59179,31755.105
780013.5467,8479.405204,315217.5819,98126.59179,31755.105
780552.4346,8479.405204,315217.5819,98126.59179,31755.105
781090.9507,8479.405204,315217.5819,98126.59179,31755.105
781627.4674,8479.405204,315217.5819,98126.59179,31755.105
782162.9126,8479.405204,315217.5819,98126.59179,31755.105
782697.9629,8479.405204,315217.5819,98126.59179,31755.105
783232.6836,8479.405204,315217.5819,98126.59179,31755.105
783765.9371,8479.405204,315217.5819,98126.59179,31755.105
784297.8489,8479.405204,315217.5819,98126.59179,31755.105
784829.1832,8479.405204,315217.5819,98126.59179,31755.105
785360.1325,8479.405204,315217.5819,98126.59179,31755.105
785889.6619,8479.405204,315217.5819,98126.59179,31755.105
786418.4369,8479.405204,315217.5819,98126.59179,31755.105
786946.2764,8479.405204,315217.5819,98126.59179,31755.105
787473.5444,8479.405204,315217.5819,98126.59179,31755.105
787999.4305,8479.405204,315217.5819,98126.59179,31755.105
788524.5196,8479.405204,315217.5819,98126.59179,31755.105
789049.2433,8479.405204,315217.5819,98126.59179,31755.105
789573.1117,8479.405204,315217.5819,98126.59179,31755.105
790095.356,8479.405204,315217.5819,98126.59179,31755.105
790616.8259,8479.405204,315217.5819,98126.59179,31755.105
791137.9518,8479.405204,315217.5819,98126.59179,31755.105
791658.7101,8479.405204,315217.5819,98126.59179,31755.105
792177.5816,8479.405204,315217.5819,98126.59179,31755.105
792695.4982,8479.405204,315217.5819,98126.59179,31755.105
793213.0124,8479.405204,315217.5819,98126.59179,31755.105
793730.1806,8479.405204,315217.5819,98126.59179,31755.105
794246.0406,8479.405204,315217.5819,98126.59179,31755.105
794760.6004,8479.405204,315217.5819,98126.59179,31755.105
795274.5696,8479.405204,315217.5819,98126.59179,31755.105
795788.2055,8479.405204,315217.5819,98126.59179,31755.105
796300.5078,8479.405204,315217.5819,98126.59179,31755.105
796812.0736,8479.405204,315217.5819,98126.59179,31755.105
797322.7702,8479.405204,315217.5819,98126.59179,31755.105
797832.8757,8479.405204,315217.5819,98126.59179,31755.105
798341.6848,8479.405204,315217.5819,98126.59179,31755.105
798849.7875,8479.405204,315217.5819,98126.59179,31755.105
799357.501,8479.405204,315217.5819,98126.59179,31755.105
799864.3498,8479.405204,315217.5819,98126.59179,31755.105
800369.7458,8479.405204,315217.5819,98126.59179,31755.105
800874.3913,8479.405204,315217.5819,98126.59179,31755.105
801990.5176,8479.405204,315217.5819,98126.59179,31755.105
804024.6314,8479.405204,312633.3804,88907.9794,31755.105
804719.8696,8479.405204,312633.3804,88907.9794,31755.105
805409.6749,8479.405204,312633.3804,88907.9794,31755.105
806098.8341,8479.405204,312633.3804,88907.9794,31755.105
806791.8063,8479.405204,312633.3804,88907.9794,31755.105
807482.3201,8479.405204,312633.3804,88907.9794,31755.105
808171.1476,8479.405204,312633.3804,88907.9794,31755.105
808860.1713,8479.405204,312633.3804,88907.9794,31755.105
809549.6333,8479.405204,312633.3804,88907.9794,31755.105
810238.8021,8479.405204,312633.3804,88907.9794,31755.105
810924.2241,8479.405204,312633.3804,88907.9794,31755.105
811611.326,8479.405204,312633.3804,88907.9794,31755.105
812300.1806,8479.405204,312633.3804,88907.9794,31755.105
812988.7216,8479.405204,312633.3804,88907.9794,31755.105
813677.3262,8479.405204,312633.3804,88907.9794,31755.105
814366.2991,8479.405204,312633.3804,88907.9794,31755.105
815055.2923,8479.405204,312633.3804,88907.9794,31755.105
815743.8537,8479.405204,312633.3804,88907.9794,31755.105
816432.4829,8479.405204,312633.3804,88907.9794,31755.105
817121.3767,8479.405204,312633.3804,88907.9794,31755.105
817810.5564,8479.405204,312633.3804,88907.9794,31755.105
818499.0901,8479.405204,312633.3804,88907.9794,31755.105
819187.4885,8479.405204,312633.3804,88907.9794,31755.105
819876.1236,8479.405204,312633.3804,88907.9794,31755.105
820565.0347,8479.405204,312633.3804,88907.9794,31755.105
821253.5961,8479.405204,312633.3804,88907.9794,31755.105
821941.8442,8479.405204,312633.3804,88907.9794,31755.105
822630.1915,8479.405204,312633.3804,88907.9794,31755.105
823318.7609,8479.405204,312633.3804,88907.9794,31755.105
