HVAC,Light,Appliance,Misc.,Outdoor equipment
1038659.904,8479.405204,312633.3804,87435.24008,31755.105
1039628.482,8479.405204,312633.3804,87435.24008,31755.105
1040606.152,8479.405204,312633.3804,87435.24008,31755.105
1041576.62,8479.405204,312633.3804,87435.24008,31755.105
1042594.314,8479.405204,312633.3804,87435.24008,31755.105
1043456.93,8479.405204,312633.3804,87435.24008,31755.105
1044566.322,8479.405204,312633.3804,87435.24008,31755.105
1045434.293,8479.405204,312633.3804,87435.24008,31755.105
1046441.004,8479.405204,312633.3804,87435.24008,31755.105
1047401.072,8479.405204,312633.3804,87435.24008,31755.105
1048409.583,8479.405204,312633.3804,87435.24008,31755.105
1049505.519,8479.405204,312633.3804,87435.24008,31755.105
1050492.784,8479.405204,312633.3804,87435.24008,31755.105
1051524.335,8479.405204,312633.3804,87435.24008,31755.105
1052547.282,8479.405204,312633.3804,87435.24008,31755.105
1053569.62,8479.405204,312633.3804,87435.24008,31755.105
1054590.968,8479.405204,312633.3804,87435.24008,31755.105
1055610.994,8479.405204,312633.3804,87435.24008,31755.105
1056630.286,8479.405204,312633.3804,87435.24008,31755.105
1057649.09,8479.405204,312633.3804,87435.24008,31755.105
1055660.886,25438.21561,305796.014,98562.31616,32625.315
1056433.68,25438.21561,305796.014,98562.31616,32625.315
1057532.394,25438.21561,305796.014,98562.31616,32625.315
1058669.112,25438.21561,305796.014,98562.31616,32625.315
1059819.145,25438.21561,305796.014,98562.31616,32625.315
1060978.024,25438.21561,305796.014,98562.31616,32625.315
1062141.258,25438.21561,305796.014,98562.31616,32625.315
1063308.014,25438.21561,305796.014,98562.31616,32625.315
1064477.1,25438.21561,305796.014,98562.31616,32625.315
1065648.382,25438.21561,305796.014,98562.31616,32625.315
1066821.203,25438.21561,305796.014,98562.31616,32625.315
1067995.338,25438.21561,305796.014,98562.31616,32625.315
1069170.158,25438.21561,305796.014,98562.31616,32625.315
1070345.789,25438.21561,305796.014,98562.31616,32625.315
1071519.99,25438.21561,305796.014,98562.31616,32625.315
1072680.771,25438.21561,305796.014,98562.31616,32625.315
1073841.66,25438.21561,305796.014,98562.31616,32625.315
1075002.83,25438.21561,305796.014,98562.31616,32625.315
1076163.837,25438.21561,305796.014,98562.31616,32625.315
1077324.502,25438.21561,305796.014,98562.31616,32625.315
1078484.791,25438.21561,305796.014,98562.31616,32625.315
1079645.045,25438.21561,305796.014,98562.31616,32625.315
1080804.992,25438.21561,305796.014,98562.31616,32625.315
1081964.424,25438.21561,305796.014,98562.31616,32625.315
1083118.747,25438.21561,305796.014,98562.31616,32625.315
1084366.689,25438.21561,305796.014,98562.31616,32625.315
1085602.354,25438.21561,305796.014,98562.31616,32625.315
1086807.335,25438.21561,305796.014,98562.31616,32625.315
1088028.89,25438.21561,305796.014,98562.31616,32625.315
1089246.367,25438.21561,305796.014,98562.31616,32625.315
1090463.113,25438.21561,305796.014,98562.31616,32625.315
1091679.213,25438.21561,305796.014,98562.31616,32625.315
1092894.594,25438.21561,305796.014,98562.31616,32625.315
1094109.248,25438.21561,305796.014,98562.31616,32625.315
1095323.144,25438.21561,305796.014,98562.31616,32625.315
1096536.253,25438.21561,305796.014,98562.31616,32625.315
1097748.606,25438.21561,305796.014,98562.31616,32625.315
1098960.196,25438.21561,305796.014,98562.31616,32625.315
1100170.971,25438.21561,305796.014,98562.31616,32625.315
1101380.956,25438.21561,305796.014,98562.31616,32625.315
1102590.11,25438.21561,305796.014,98562.31616,32625.315
1103798.43,25438.21561,305796.014,98562.31616,32625.315
1105005.947,25438.21561,305796.014,98562.31616,32625.315
1106212.628,25438.21561,305796.014,98562.31616,32625.315
1107418.464,25438.21561,305796.014,98562.31616,32625.315
1108623.477,25438.21561,305796.014,98562.31616,32625.315
1109827.61,25438.21561,305796.014,98562.31616,32625.315
1111030.885,25438.21561,305796.014,98562.31616,32625.315
1112233.348,25438.21561,305796.014,98562.31616,32625.315
1113434.939,25438.21561,305796.014,98562.31616,32625.315
1114635.673,25438.21561,305796.014,98562.31616,32625.315
1115835.541,25438.21561,305796.014,98562.31616,32625.315
1117034.525,25438.21561,305796.014,98562.31616,32625.315
1118232.663,25438.21561,305796.014,98562.31616,32625.315
1119429.963,25438.21561,305796.014,98562.31616,32625.315
1120626.406,25438.21561,305796.014,98562.31616,32625.315
1121821.955,25438.21561,305796.014,98562.31616,32625.315
1123016.633,25438.21561,305796.014,98562.31616,32625.315
1124210.444,25438.21561,305796.014,98562.31616,32625.315
1125403.439,25438.21561,305796.014,98562.31616,32625.315
1113501.292,52996.28253,325985.088,115034.5915,34039.40625
1112267.278,52996.28253,325985.088,115034.5915,34039.40625
1111679.238,52996.28253,325985.088,115034.5915,34039.40625
1111128.216,52996.28253,325985.088,115034.5915,34039.40625
1110612.318,52996.28253,325985.088,115034.5915,34039.40625
1110124.175,52996.28253,325985.088,115034.5915,34039.40625
1109653.44,52996.28253,325985.088,115034.5915,34039.40625
1109195.504,52996.28253,325985.088,115034.5915,34039.40625
1108746.074,52996.28253,325985.088,115034.5915,34039.40625
1108306.067,52996.28253,325985.088,115034.5915,34039.40625
1107872.977,52996.28253,325985.088,115034.5915,34039.40625
1107446.091,52996.28253,325985.088,115034.5915,34039.40625
1107023.429,52996.28253,325985.088,115034.5915,34039.40625
1106606.562,52996.28253,325985.088,115034.5915,34039.40625
1106193.371,52996.28253,325985.088,115034.5915,34039.40625
1105782.483,52996.28253,325985.088,115034.5915,34039.40625
1105375.133,52996.28253,325985.088,115034.5915,34039.40625
1104972.211,52996.28253,325985.088,115034.5915,34039.40625
1104571.639,52996.28253,325985.088,115034.5915,34039.40625
1104172.567,52996.28253,325985.088,115034.5915,34039.40625
1103774.776,52996.28253,325985.088,115034.5915,34039.40625
1103381.089,52996.28253,325985.088,115034.5915,34039.40625
1102989.615,52996.28253,325985.088,115034.5915,34039.40625
1102599.123,52996.28253,325985.088,115034.5915,34039.40625
1102209.48,52996.28253,325985.088,115034.5915,34039.40625
1101822.217,52996.28253,325985.088,115034.5915,34039.40625
1101437.317,52996.28253,325985.088,115034.5915,34039.40625
1101053.504,52996.28253,325985.088,115034.5915,34039.40625
1100670.357,52996.28253,325985.088,115034.5915,34039.40625
1100289.195,52996.28253,325985.088,115034.5915,34039.40625
1099909.098,52996.28253,325985.088,115034.5915,34039.40625
1099530.446,52996.28253,325985.088,115034.5915,34039.40625
1099152.644,52996.28253,325985.088,115034.5915,34039.40625
1098776.558,52996.28253,325985.088,115034.5915,34039.40625
1098401.408,52996.28253,325985.088,115034.5915,34039.40625
1098026.709,52996.28253,325985.088,115034.5915,34039.40625
1097653.19,52996.28253,325985.088,115034.5915,34039.40625
1097281.508,52996.28253,325985.088,115034.5915,34039.40625
1096884.363,52996.28253,325985.088,115034.5915,34039.40625
1096311.977,52996.28253,325985.088,115034.5915,34039.40625
1095707.08,52996.28253,325985.088,115034.5915,34039.40625
1095104.233,52996.28253,325985.088,115034.5915,34039.40625
1094502.041,52996.28253,325985.088,115034.5915,34039.40625
1093900.302,52996.28253,325985.088,115034.5915,34039.40625
1093299.187,52996.28253,325985.088,115034.5915,34039.40625
1092833.217,52996.28253,325985.088,115034.5915,34039.40625
1092469.828,52996.28253,325985.088,115034.5915,34039.40625
1092107.002,52996.28253,325985.088,115034.5915,34039.40625
1091744.518,52996.28253,325985.088,115034.5915,34039.40625
1091383.207,52996.28253,325985.088,115034.5915,34039.40625
1091022.574,52996.28253,325985.088,115034.5915,34039.40625
1090662.787,52996.28253,325985.088,115034.5915,34039.40625
1090303.557,52996.28253,325985.088,115034.5915,34039.40625
1089945.466,52996.28253,325985.088,115034.5915,34039.40625
1089588.045,52996.28253,325985.088,115034.5915,34039.40625
1089231.001,52996.28253,325985.088,115034.5915,34039.40625
1088874.744,52996.28253,325985.088,115034.5915,34039.40625
1088519.748,52996.28253,325985.088,115034.5915,34039.40625
1088165.42,52996.28253,325985.088,115034.5915,34039.40625
1087811.478,52996.28253,325985.088,115034.5915,34039.40625
1073201.461,59355.83643,356187.9426,176850.957,3045.735
1073128.271,59355.83643,356187.9426,176850.957,3045.735
1073596.485,59355.83643,356187.9426,176850.957,3045.735
1074105.401,59355.83643,356187.9426,176850.957,3045.735
1074643.652,59355.83643,356187.9426,176850.957,3045.735
1075204.102,59355.83643,356187.9426,176850.957,3045.735
1075779.392,59355.83643,356187.9426,176850.957,3045.735
1076366.05,59355.83643,356187.9426,176850.957,3045.735
1076960.26,59355.83643,356187.9426,176850.957,3045.735
1077563.463,59355.83643,356187.9426,176850.957,3045.735
1078173.272,59355.83643,356187.9426,176850.957,3045.735
1078789.626,59355.83643,356187.9426,176850.957,3045.735
1079410.296,59355.83643,356187.9426,176850.957,3045.735
1080037.064,59355.83643,356187.9426,176850.957,3045.735
1080665.83,59355.83643,356187.9426,176850.957,3045.735
1081299.662,59355.83643,356187.9426,176850.957,3045.735
1081935.93,59355.83643,356187.9426,176850.957,3045.735
1082579.188,59355.83643,356187.9426,176850.957,3045.735
1083223.495,59355.83643,356187.9426,176850.957,3045.735
1083869.705,59355.83643,356187.9426,176850.957,3045.735
1084510.918,59355.83643,356187.9426,176850.957,3045.735
1085230.877,59355.83643,356187.9426,176850.957,3045.735
1085873.626,59355.83643,356187.9426,176850.957,3045.735
1086573.802,59355.83643,356187.9426,176850.957,3045.735
1087266.744,59355.83643,356187.9426,176850.957,3045.735
1087962.901,59355.83643,356187.9426,176850.957,3045.735
1088662.535,59355.83643,356187.9426,176850.957,3045.735
1089363.706,59355.83643,356187.9426,176850.957,3045.735
1090065.809,59355.83643,356187.9426,176850.957,3045.735
1090770.657,59355.83643,356187.9426,176850.957,3045.735
1091476.959,59355.83643,356187.9426,176850.957,3045.735
1092185.498,59355.83643,356187.9426,176850.957,3045.735
1092895.29,59355.83643,356187.9426,176850.957,3045.735
1093607.44,59355.83643,356187.9426,176850.957,3045.735
1094320.889,59355.83643,356187.9426,176850.957,3045.735
1086826.098,59355.83643,356187.9426,176850.957,3045.735
1085843.716,59355.83643,356187.9426,176850.957,3045.735
1085838.797,59355.83643,356187.9426,176850.957,3045.735
1085860.891,59355.83643,356187.9426,176850.957,3045.735
1085877.068,59355.83643,356187.9426,176850.957,3045.735
1085890.292,59355.83643,356187.9426,176850.957,3045.735
1085900.534,59355.83643,356187.9426,176850.957,3045.735
1085906.655,59355.83643,356187.9426,176850.957,3045.735
1085890.183,59355.83643,356187.9426,176850.957,3045.735
1085692.357,59355.83643,356187.9426,176850.957,3045.735
1085447.988,59355.83643,356187.9426,176850.957,3045.735
1070196.525,59355.83643,356187.9426,176850.957,3045.735
1069178.628,59355.83643,356187.9426,176850.957,3045.735
1068490.796,59355.83643,356187.9426,176850.957,3045.735
1067899.282,59355.83643,356187.9426,176850.957,3045.735
1067342.937,59355.83643,356187.9426,176850.957,3045.735
1066956.609,59355.83643,356187.9426,176850.957,3045.735
1066597.176,59355.83643,356187.9426,176850.957,3045.735
1066244.688,59355.83643,356187.9426,176850.957,3045.735
1065894.515,59355.83643,356187.9426,176850.957,3045.735
1065546.193,59355.83643,356187.9426,176850.957,3045.735
1065199.721,59355.83643,356187.9426,176850.957,3045.735
1064852.978,59355.83643,356187.9426,176850.957,3045.735
1064504.966,59355.83643,356187.9426,176850.957,3045.735
1064155.075,59355.83643,356187.9426,176850.957,3045.735
1062952.232,52996.28253,370239.5381,265005.6889,2719.40625
1061471.035,52996.28253,370239.5381,265005.6889,2719.40625
1060301.528,52996.28253,370239.5381,265005.6889,2719.40625
1059354.206,52996.28253,370239.5381,265005.6889,2719.40625
1058805.495,52996.28253,370239.5381,265005.6889,2719.40625
1058294.18,52996.28253,370239.5381,265005.6889,2719.40625
1057768.078,52996.28253,370239.5381,265005.6889,2719.40625
1057228.007,52996.28253,370239.5381,265005.6889,2719.40625
1056665.534,52996.28253,370239.5381,265005.6889,2719.40625
1056087.362,52996.28253,370239.5381,265005.6889,2719.40625
1055495.047,52996.28253,370239.5381,265005.6889,2719.40625
1054891.697,52996.28253,370239.5381,265005.6889,2719.40625
1054275.662,52996.28253,370239.5381,265005.6889,2719.40625
1053648.921,52996.28253,370239.5381,265005.6889,2719.40625
1053010.625,52996.28253,370239.5381,265005.6889,2719.40625
1052360.545,52996.28253,370239.5381,265005.6889,2719.40625
1051701.915,52996.28253,370239.5381,265005.6889,2719.40625
1051035.691,52996.28253,370239.5381,265005.6889,2719.40625
1050360.352,52996.28253,370239.5381,265005.6889,2719.40625
1049675.728,52996.28253,370239.5381,265005.6889,2719.40625
1048982.345,52996.28253,370239.5381,265005.6889,2719.40625
1048283.825,52996.28253,370239.5381,265005.6889,2719.40625
1047578.664,52996.28253,370239.5381,265005.6889,2719.40625
1046866.127,52996.28253,370239.5381,265005.6889,2719.40625
1046146.611,52996.28253,370239.5381,265005.6889,2719.40625
1045421.406,52996.28253,370239.5381,265005.6889,2719.40625
1044691.481,52996.28253,370239.5381,265005.6889,2719.40625
1043956.084,52996.28253,370239.5381,265005.6889,2719.40625
1043214.957,52996.28253,370239.5381,265005.6889,2719.40625
1042469.115,52996.28253,370239.5381,265005.6889,2719.40625
1041702.771,52996.28253,370239.5381,265005.6889,2719.40625
1040923.835,52996.28253,370239.5381,265005.6889,2719.40625
1040134.038,52996.28253,370239.5381,265005.6889,2719.40625
1039350.283,52996.28253,370239.5381,265005.6889,2719.40625
1038584.135,52996.28253,370239.5381,265005.6889,2719.40625
1037641.068,52996.28253,370239.5381,265005.6889,2719.40625
1036672.138,52996.28253,370239.5381,265005.6889,2719.40625
1035697.857,52996.28253,370239.5381,265005.6889,2719.40625
1034716.379,52996.28253,370239.5381,265005.6889,2719.40625
1033728.284,52996.28253,370239.5381,265005.6889,2719.40625
1032733.689,52996.28253,370239.5381,265005.6889,2719.40625
1031781.426,52996.28253,370239.5381,265005.6889,2719.40625
1031003.534,52996.28253,370239.5381,265005.6889,2719.40625
1030236.661,52996.28253,370239.5381,265005.6889,2719.40625
1029464.305,52996.28253,370239.5381,265005.6889,2719.40625
1028719.382,52996.28253,370239.5381,265005.6889,2719.40625
1028001.173,52996.28253,370239.5381,265005.6889,2719.40625
1027294.486,52996.28253,370239.5381,265005.6889,2719.40625
1026569.18,52996.28253,370239.5381,265005.6889,2719.40625
1025843.454,52996.28253,370239.5381,265005.6889,2719.40625
1025112.359,52996.28253,370239.5381,265005.6889,2719.40625
1024376.681,52996.28253,370239.5381,265005.6889,2719.40625
1023636.52,52996.28253,370239.5381,265005.6889,2719.40625
1022891.608,52996.28253,370239.5381,265005.6889,2719.40625
1022142.419,52996.28253,370239.5381,265005.6889,2719.40625
1021389.096,52996.28253,370239.5381,265005.6889,2719.40625
1020631.49,52996.28253,370239.5381,265005.6889,2719.40625
1019852.186,52996.28253,370239.5381,265005.6889,2719.40625
1019076.993,52996.28253,370239.5381,265005.6889,2719.40625
1018302.875,52996.28253,370239.5381,265005.6889,2719.40625
1070220.256,23318.36431,333360.8297,337512.8706,1196.53875
1069502.752,23318.36431,333360.8297,337512.8706,1196.53875
1068381.806,23318.36431,333360.8297,337512.8706,1196.53875
