HVAC,Light,Appliance,Misc.,Outdoor equipment
1080808,8479,315218,95510,31755
1081476,8479,315218,95510,31755
1082143,8479,315218,95510,31755
1082809,8479,315218,95510,31755
1083472,8479,315218,95510,31755
1084133,8479,315218,95510,31755
1084795,8479,315218,95510,31755
1085457,8479,315218,95510,31755
1086116,8479,315218,95510,31755
1086772,8479,315218,95510,31755
1087429,8479,315218,95510,31755
1088086,8479,315218,95510,31755
1088740,8479,315218,95510,31755
1089393,8479,315218,95510,31755
1090044,8479,315218,95510,31755
1090696,8479,315218,95510,31755
1091346,8479,315218,95510,31755
1091995,8479,315218,95510,31755
1092642,8479,315218,95510,31755
1093297,8479,315218,95510,31755
1093939,8479,315218,95510,31755
1094588,8479,315218,95510,31755
1095228,8479,315218,95510,31755
1095876,8479,315218,95510,31755
1096512,8479,315218,95510,31755
1097156,8479,315218,95510,31755
1097799,8479,315218,95510,31755
1098439,8479,315218,95510,31755
1099076,8479,315218,95510,31755
1099711,8479,315218,95510,31755
1100347,8479,315218,95510,31755
1101581,8479,315218,95510,31755
1101959,8479,315218,95510,31755
1102564,8479,315218,95510,31755
1103204,8479,315218,95510,31755
1103846,8479,315218,95510,31755
1104485,8479,315218,95510,31755
1105123,8479,315218,95510,31755
1105759,8479,315218,95510,31755
1106395,8479,315218,95510,31755
1107029,8479,315218,95510,31755
1107662,8479,315218,95510,31755
1108295,8479,315218,95510,31755
1108927,8479,315218,95510,31755
1109556,8479,315218,95510,31755
1110184,8479,315218,95510,31755
1110813,8479,315218,95510,31755
1112913,8479,312633,87435,31755
1112452,8479,312633,87435,31755
1111957,8479,312633,87435,31755
1111467,8479,312633,87435,31755
1110981,8479,312633,87435,31755
1110497,8479,312633,87435,31755
1110015,8479,312633,87435,31755
1109534,8479,312633,87435,31755
1109061,8479,312633,87435,31755
1108594,8479,312633,87435,31755
1108131,8479,312633,87435,31755
1107673,8479,312633,87435,31755
1107221,8479,312633,87435,31755
1106773,8479,312633,87435,31755
1106331,8479,312633,87435,31755
1105896,8479,312633,87435,31755
1105466,8479,312633,87435,31755
1105040,8479,312633,87435,31755
1104621,8479,312633,87435,31755
1104209,8479,312633,87435,31755
1103804,8479,312633,87435,31755
1103404,8479,312633,87435,31755
1103009,8479,312633,87435,31755
1102622,8479,312633,87435,31755
1102244,8479,312633,87435,31755
1101872,8479,312633,87435,31755
1101509,8479,312633,87435,31755
1101152,8479,312633,87435,31755
1100804,8479,312633,87435,31755
1100463,8479,312633,87435,31755
1100131,8479,312633,87435,31755
1099806,8479,312633,87435,31755
1099492,8479,312633,87435,31755
1099186,8479,312633,87435,31755
1098890,8479,312633,87435,31755
1098606,8479,312633,87435,31755
1098331,8479,312633,87435,31755
1098067,8479,312633,87435,31755
1097814,8479,312633,87435,31755
1097575,8479,312633,87435,31755
1097351,8479,312633,87435,31755
1097137,8479,312633,87435,31755
1096939,8479,312633,87435,31755
1096756,8479,312633,87435,31755
1096592,8479,312633,87435,31755
1096444,8479,312633,87435,31755
1096314,8479,312633,87435,31755
1096204,8479,312633,87435,31755
1096117,8479,312633,87435,31755
1096053,8479,312633,87435,31755
1096014,8479,312633,87435,31755
1096002,8479,312633,87435,31755
1096018,8479,312633,87435,31755
1096066,8479,312633,87435,31755
1096149,8479,312633,87435,31755
1096270,8479,312633,87435,31755
1096433,8479,312633,87435,31755
1096641,8479,312633,87435,31755
1096907,8479,312633,87435,31755
1097254,8479,312633,87435,31755
1094125,25438,305796,98562,32625
1093092,25438,305796,98562,32625
1092324,25438,305796,98562,32625
1091572,25438,305796,98562,32625
1090835,25438,305796,98562,32625
1090109,25438,305796,98562,32625
1089390,25438,305796,98562,32625
1088675,25438,305796,98562,32625
1087965,25438,305796,98562,32625
1087280,25438,305796,98562,32625
1086641,25438,305796,98562,32625
1086012,25438,305796,98562,32625
1085378,25438,305796,98562,32625
1084747,25438,305796,98562,32625
1084117,25438,305796,98562,32625
1083488,25438,305796,98562,32625
1082855,25438,305796,98562,32625
1082209,25438,305796,98562,32625
1081564,25438,305796,98562,32625
1080919,25438,305796,98562,32625
1080317,25438,305796,98562,32625
1079737,25438,305796,98562,32625
1079175,25438,305796,98562,32625
1078599,25438,305796,98562,32625
1078028,25438,305796,98562,32625
1077418,25438,305796,98562,32625
1076940,25438,305796,98562,32625
1076234,25438,305796,98562,32625
1075732,25438,305796,98562,32625
1075109,25438,305796,98562,32625
1074523,25438,305796,98562,32625
1073932,25438,305796,98562,32625
1073341,25438,305796,98562,32625
1072750,25438,305796,98562,32625
1072158,25438,305796,98562,32625
1071567,25438,305796,98562,32625
1070938,25438,305796,98562,32625
1070439,25438,305796,98562,32625
1069727,25438,305796,98562,32625
1069223,25438,305796,98562,32625
1068598,25438,305796,98562,32625
1068011,25438,305796,98562,32625
1067418,25438,305796,98562,32625
1066824,25438,305796,98562,32625
1066231,25438,305796,98562,32625
1065637,25438,305796,98562,32625
1065043,25438,305796,98562,32625
1064448,25438,305796,98562,32625
1063853,25438,305796,98562,32625
1063258,25438,305796,98562,32625
1062663,25438,305796,98562,32625
1062067,25438,305796,98562,32625
1061471,25438,305796,98562,32625
1060874,25438,305796,98562,32625
1060278,25438,305796,98562,32625
1059681,25438,305796,98562,32625
1059083,25438,305796,98562,32625
1058485,25438,305796,98562,32625
1057887,25438,305796,98562,32625
1057289,25438,305796,98562,32625
1047388,52996,325985,115035,34039
1047718,52996,325985,115035,34039
1048674,52996,325985,115035,34039
1049685,52996,325985,115035,34039
1050739,52996,325985,115035,34039
1051829,52996,325985,115035,34039
1052949,52996,325985,115035,34039
1054091,52996,325985,115035,34039
1055252,52996,325985,115035,34039
1056431,52996,325985,115035,34039
1057627,52996,325985,115035,34039
1058839,52996,325985,115035,34039
1060063,52996,325985,115035,34039
1061302,52996,325985,115035,34039
1062553,52996,325985,115035,34039
1063814,52996,325985,115035,34039
1065087,52996,325985,115035,34039
1066373,52996,325985,115035,34039
1067668,52996,325985,115035,34039
1068971,52996,325985,115035,34039
1070695,52996,325985,115035,34039
1071940,52996,325985,115035,34039
1073284,52996,325985,115035,34039
1074631,52996,325985,115035,34039
1075984,52996,325985,115035,34039
1077345,52996,325985,115035,34039
1078715,52996,325985,115035,34039
1080091,52996,325985,115035,34039
1081509,52996,325985,115035,34039
1082803,52996,325985,115035,34039
1084317,52996,325985,115035,34039
1085630,52996,325985,115035,34039
1087066,52996,325985,115035,34039
1088511,52996,325985,115035,34039
1089833,52996,325985,115035,34039
1091375,52996,325985,115035,34039
1092687,52996,325985,115035,34039
1094120,52996,325985,115035,34039
1095523,52996,325985,115035,34039
1096932,52996,325985,115035,34039
1098334,52996,325985,115035,34039
1099730,52996,325985,115035,34039
1101232,52996,325985,115035,34039
1102738,52996,325985,115035,34039
1104247,52996,325985,115035,34039
1105761,52996,325985,115035,34039
1107274,52996,325985,115035,34039
1109017,52996,325985,115035,34039
1110618,52996,325985,115035,34039
1112146,52996,325985,115035,34039
1113579,52996,325985,115035,34039
1115017,52996,325985,115035,34039
1116458,52996,325985,115035,34039
1117904,52996,325985,115035,34039
1119352,52996,325985,115035,34039
1120854,52996,325985,115035,34039
1122516,52996,325985,115035,34039
1124194,52996,325985,115035,34039
1125876,52996,325985,115035,34039
1127561,52996,325985,115035,34039
1109053,59356,356188,176851,3046
1106990,59356,356188,176851,3046
1105660,59356,356188,176851,3046
1104403,59356,356188,176851,3046
1103182,59356,356188,176851,3046
1101991,59356,356188,176851,3046
1100860,59356,356188,176851,3046
1099804,59356,356188,176851,3046
1098761,59356,356188,176851,3046
1097698,59356,356188,176851,3046
1096649,59356,356188,176851,3046
1095608,59356,356188,176851,3046
1094536,59356,356188,176851,3046
1093548,59356,356188,176851,3046
1092472,59356,356188,176851,3046
1091435,59356,356188,176851,3046
1090398,59356,356188,176851,3046
1089330,59356,356188,176851,3046
1088363,59356,356188,176851,3046
1087315,59356,356188,176851,3046
1086304,59356,356188,176851,3046
1085295,59356,356188,176851,3046
1084291,59356,356188,176851,3046
1083290,59356,356188,176851,3046
1065622,59356,356188,176851,3046
1063470,59356,356188,176851,3046
1062073,59356,356188,176851,3046
1060731,59356,356188,176851,3046
1059417,59356,356188,176851,3046
1058117,59356,356188,176851,3046
1054281,59356,356188,176851,3046
1050079,59356,356188,176851,3046
1045911,59356,356188,176851,3046
1041733,59356,356188,176851,3046
1037483,59356,356188,176851,3046
1033251,59356,356188,176851,3046
1028276,59356,356188,176851,3046
1023303,59356,356188,176851,3046
1019148,59356,356188,176851,3046
1015031,59356,356188,176851,3046
1010915,59356,356188,176851,3046
1006777,59356,356188,176851,3046
1002638,59356,356188,176851,3046
995155,59356,356188,176851,3046
991664,59356,356188,176851,3046
988360,59356,356188,176851,3046
984963,59356,356188,176851,3046
981526,59356,356188,176851,3046
978049,59356,356188,176851,3046
974437,59356,356188,176851,3046
970728,59356,356188,176851,3046
966985,59356,356188,176851,3046
963457,59356,356188,176851,3046
960403,59356,356188,176851,3046
957454,59356,356188,176851,3046
954431,59356,356188,176851,3046
951605,59356,356188,176851,3046
948870,59356,356188,176851,3046
946218,59356,356188,176851,3046
943567,59356,356188,176851,3046
941263,52996,370240,265006,2719
938656,52996,370240,265006,2719
936255,52996,370240,265006,2719
933825,52996,370240,265006,2719
931386,52996,370240,265006,2719
928935,52996,370240,265006,2719
926541,52996,370240,265006,2719
924163,52996,370240,265006,2719
921775,52996,370240,265006,2719
919371,52996,370240,265006,2719
916940,52996,370240,265006,2719
914496,52996,370240,265006,2719
912044,52996,370240,265006,2719
909580,52996,370240,265006,2719
907107,52996,370240,265006,2719
904626,52996,370240,265006,2719
902135,52996,370240,265006,2719
899632,52996,370240,265006,2719
897121,52996,370240,265006,2719
894602,52996,370240,265006,2719
892075,52996,370240,265006,2719
889535,52996,370240,265006,2719
886986,52996,370240,265006,2719
884220,52996,370240,265006,2719
881691,52996,370240,265006,2719
879047,52996,370240,265006,2719
876290,52996,370240,265006,2719
873822,52996,370240,265006,2719
870971,52996,370240,265006,2719
868540,52996,370240,265006,2719
866896,52996,370240,265006,2719
865970,52996,370240,265006,2719
864539,52996,370240,265006,2719
863146,52996,370240,265006,2719
861767,52996,370240,265006,2719
860396,52996,370240,265006,2719
859036,52996,370240,265006,2719
857689,52996,370240,265006,2719
856351,52996,370240,265006,2719
855005,52996,370240,265006,2719
853558,52996,370240,265006,2719
852122,52996,370240,265006,2719
850694,52996,370240,265006,2719
849252,52996,370240,265006,2719
847814,52996,370240,265006,2719
846385,52996,370240,265006,2719
845025,52996,370240,265006,2719
843962,52996,370240,265006,2719
842878,52996,370240,265006,2719
841689,52996,370240,265006,2719
840504,52996,370240,265006,2719
839325,52996,370240,265006,2719
844580,52996,370240,265006,2719
844734,52996,370240,265006,2719
843705,52996,370240,265006,2719
842627,52996,370240,265006,2719
841553,52996,370240,265006,2719
840483,52996,370240,265006,2719
839408,52996,370240,265006,2719
838241,52996,370240,265006,2719
882492,23318,333361,337513,1197
880422,23318,333361,337513,1197
878241,23318,333361,337513,1197
876117,23318,333361,337513,1197
873865,23318,333361,337513,1197
871515,23318,333361,337513,1197
869356,23318,333361,337513,1197
867193,23318,333361,337513,1197
864783,23318,333361,337513,1197
862617,23318,333361,337513,1197
860453,23318,333361,337513,1197
858189,23318,333361,337513,1197
856025,23318,333361,337513,1197
853843,23318,333361,337513,1197
851708,23318,333361,337513,1197
849410,23318,333361,337513,1197
847251,23318,333361,337513,1197
845148,23318,333361,337513,1197
843005,23318,333361,337513,1197
840806,23318,333361,337513,1197
838685,23318,333361,337513,1197
836557,23318,333361,337513,1197
834521,23318,333361,337513,1197
832481,23318,333361,337513,1197
830451,23318,333361,337513,1197
828425,23318,333361,337513,1197
826266,23318,333361,337513,1197
824394,23318,333361,337513,1197
822523,23318,333361,337513,1197
820478,23318,333361,337513,1197
818550,23318,333361,337513,1197
816338,23318,333361,337513,1197
814003,23318,333361,337513,1197
811740,23318,333361,337513,1197
809329,23318,333361,337513,1197
807169,23318,333361,337513,1197
804879,23318,333361,337513,1197
802870,23318,333361,337513,1197
800538,23318,333361,337513,1197
798537,23318,333361,337513,1197
796165,23318,333361,337513,1197
794169,23318,333361,337513,1197
791749,23318,333361,337513,1197
789764,23318,333361,337513,1197
787307,23318,333361,337513,1197
785264,23318,333361,337513,1197
782825,23318,333361,337513,1197
780727,23318,333361,337513,1197
778319,23318,333361,337513,1197
776145,23318,333361,337513,1197
773883,23318,333361,337513,1197
771470,23318,333361,337513,1197
769352,23318,333361,337513,1197
766991,23318,333361,337513,1197
764845,23318,333361,337513,1197
762941,23318,333361,337513,1197
760808,23318,333361,337513,1197
752089,23318,333361,337513,1197
749028,23318,333361,337513,1197
747152,23318,333361,337513,1197
758635,15899,303319,398488,816
756663,15899,303319,398488,816
754552,15899,303319,398488,816
752438,15899,303319,398488,816
750334,15899,303319,398488,816
748225,15899,303319,398488,816
746111,15899,303319,398488,816
744013,15899,303319,398488,816
741893,15899,303319,398488,816
739792,15899,303319,398488,816
737671,15899,303319,398488,816
735560,15899,303319,398488,816
733431,15899,303319,398488,816
731312,15899,303319,398488,816
729185,15899,303319,398488,816
727061,15899,303319,398488,816
724941,15899,303319,398488,816
722824,15899,303319,398488,816
720661,15899,303319,398488,816
718359,15899,303319,398488,816
716033,15899,303319,398488,816
713736,15899,303319,398488,816
711426,15899,303319,398488,816
709085,15899,303319,398488,816
706767,15899,303319,398488,816
704507,15899,303319,398488,816
702398,15899,303319,398488,816
700331,15899,303319,398488,816
698266,15899,303319,398488,816
696195,15899,303319,398488,816
693756,15899,303319,398488,816
691221,15899,303319,398488,816
680401,15899,303319,398488,816
675779,15899,303319,398488,816
673153,15899,303319,398488,816
670265,15899,303319,398488,816
667329,15899,303319,398488,816
664387,15899,303319,398488,816
661460,15899,303319,398488,816
658555,15899,303319,398488,816
655676,15899,303319,398488,816
652692,15899,303319,398488,816
649899,15899,303319,398488,816
647198,15899,303319,398488,816
644499,15899,303319,398488,816
642015,15899,303319,398488,816
639333,15899,303319,398488,816
636871,15899,303319,398488,816
634471,15899,303319,398488,816
632938,15899,303319,398488,816
630861,15899,303319,398488,816
623273,15899,303319,398488,816
620463,15899,303319,398488,816
618324,15899,303319,398488,816
616202,15899,303319,398488,816
613910,15899,303319,398488,816
611672,15899,303319,398488,816
609280,15899,303319,398488,816
607083,15899,303319,398488,816
605085,15899,303319,398488,816
603755,15899,307357,403593,816
601628,15899,307357,403593,816
599506,15899,307357,403593,816
597411,15899,307357,403593,816
595341,15899,307357,403593,816
593289,15899,307357,403593,816
591260,15899,307357,403593,816
589254,15899,307357,403593,816
587300,15899,307357,403593,816
585345,15899,307357,403593,816
583508,15899,307357,403593,816
581613,15899,307357,403593,816
579583,15899,307357,403593,816
577522,15899,307357,403593,816
574458,15899,307357,403593,816
572743,15899,307357,403593,816
570640,15899,307357,403593,816
568531,15899,307357,403593,816
566460,15899,307357,403593,816
564489,15899,307357,403593,816
562495,15899,307357,403593,816
560507,15899,307357,403593,816
558533,15899,307357,403593,816
556647,15899,307357,403593,816
554774,15899,307357,403593,816
552888,15899,307357,403593,816
551110,15899,307357,403593,816
549305,15899,307357,403593,816
547433,15899,307357,403593,816
546754,15899,307357,403593,816
546680,15899,307357,403593,816
546263,15899,307357,403593,816
544587,15899,307357,403593,816
544259,15899,307357,403593,816
543851,15899,307357,403593,816
543354,15899,307357,403593,816
542801,15899,307357,403593,816
542347,15899,307357,403593,816
541671,15899,307357,403593,816
541248,15899,307357,403593,816
540509,15899,307357,403593,816
540054,15899,307357,403593,816
539260,15899,307357,403593,816
538766,15899,307357,403593,816
537906,15899,307357,403593,816
537277,15899,307357,403593,816
536442,15899,307357,403593,816
535670,15899,307357,403593,816
534875,15899,307357,403593,816
534057,15899,307357,403593,816
533212,15899,307357,403593,816
532344,15899,307357,403593,816
531333,15899,307357,403593,816
530535,15899,307357,403593,816
529478,15899,307357,403593,816
528511,15899,307357,403593,816
527529,15899,307357,403593,816
526406,15899,307357,403593,816
525388,15899,307357,403593,816
524361,15899,307357,403593,816
523317,15899,307411,415769,816
522480,15899,307411,415769,816
521636,15899,307411,415769,816
520652,15899,307411,415769,816
519906,15899,307411,415769,816
518903,15899,307411,415769,816
518009,15899,307411,415769,816
517109,15899,307411,415769,816
516200,15899,307411,415769,816
515284,15899,307411,415769,816
514952,15899,307411,415769,816
514111,15899,307411,415769,816
513190,15899,307411,415769,816
512259,15899,307411,415769,816
511327,15899,307411,415769,816
510394,15899,307411,415769,816
509463,15899,307411,415769,816
508534,15899,307411,415769,816
507610,15899,307411,415769,816
506691,15899,307411,415769,816
505780,15899,307411,415769,816
504877,15899,307411,415769,816
503984,15899,307411,415769,816
503102,15899,307411,415769,816
502232,15899,307411,415769,816
501377,15899,307411,415769,816
500536,15899,307411,415769,816
499709,15899,307411,415769,816
498898,15899,307411,415769,816
498103,15899,307411,415769,816
496792,15899,307411,415769,816
495498,15899,307411,415769,816
494216,15899,307411,415769,816
492944,15899,307411,415769,816
491781,15899,307411,415769,816
490442,15899,307411,415769,816
489307,15899,307411,415769,816
488090,15899,307411,415769,816
487360,15899,307411,415769,816
486512,15899,307411,415769,816
485242,15899,307411,415769,816
484197,15899,307411,415769,816
482993,15899,307411,415769,816
481846,15899,307411,415769,816
480734,15899,307411,415769,816
479645,15899,307411,415769,816
478574,15899,307411,415769,816
477525,15899,307411,415769,816
476439,15899,307411,415769,816
475446,15899,307411,415769,816
474592,15899,307411,415769,816
473623,15899,307411,415769,816
472997,15899,307411,415769,816
471954,15899,307411,415769,816
471025,15899,307411,415769,816
470189,15899,307411,415769,816
469190,15899,307411,415769,816
468244,15899,307411,415769,816
467307,15899,307411,415769,816
466359,15899,307411,415769,816
464818,15899,304450,408611,816
463871,15899,304450,408611,816
462950,15899,304450,408611,816
461725,15899,304450,408611,816
460535,15899,304450,408611,816
459194,15899,304450,408611,816
457952,15899,304450,408611,816
456599,15899,304450,408611,816
453148,15899,304450,408611,816
452718,15899,304450,408611,816
451480,15899,304450,408611,816
450288,15899,304450,408611,816
449111,15899,304450,408611,816
447932,15899,304450,408611,816
447239,15899,304450,408611,816
446278,15899,304450,408611,816
445559,15899,304450,408611,816
444847,15899,304450,408611,816
444154,15899,304450,408611,816
443572,15899,304450,408611,816
442807,15899,304450,408611,816
442250,15899,304450,408611,816
441613,15899,304450,408611,816
440994,15899,304450,408611,816
440394,15899,304450,408611,816
439813,15899,304450,408611,816
439337,15899,304450,408611,816
438711,15899,304450,408611,816
438349,15899,304450,408611,816
437789,15899,304450,408611,816
437584,15899,304450,408611,816
437539,15899,304450,408611,816
437232,15899,304450,408611,816
437077,15899,304450,408611,816
436935,15899,304450,408611,816
436884,15899,304450,408611,816
436689,15899,304450,408611,816
436662,15899,304450,408611,816
436565,15899,304450,408611,816
436475,15899,304450,408611,816
436392,15899,304450,408611,816
436315,15899,304450,408611,816
436243,15899,304450,408611,816
436174,15899,304450,408611,816
436107,15899,304450,408611,816
436042,15899,304450,408611,816
435977,15899,304450,408611,816
435912,15899,304450,408611,816
435844,15899,304450,408611,816
435772,15899,304450,408611,816
435693,15899,304450,408611,816
435609,15899,304450,408611,816
435518,15899,304450,408611,816
435418,15899,304450,408611,816
435307,15899,304450,408611,816
435187,15899,304450,408611,816
434961,15899,304450,408611,816
434816,15899,304450,408611,816
434661,15899,304450,408611,816
434493,15899,304450,408611,816
434902,15899,310426,374272,816
434713,15899,310426,374272,816
434291,15899,310426,374272,816
434047,15899,310426,374272,816
433685,15899,310426,374272,816
433410,15899,310426,374272,816
433118,15899,310426,374272,816
432807,15899,310426,374272,816
432477,15899,310426,374272,816
432128,15899,310426,374272,816
432303,15899,310426,374272,816
432193,15899,310426,374272,816
431731,15899,310426,374272,816
431257,15899,310426,374272,816
430780,15899,310426,374272,816
430305,15899,310426,374272,816
429808,15899,310426,374272,816
429285,15899,310426,374272,816
428741,15899,310426,374272,816
428175,15899,310426,374272,816
427590,15899,310426,374272,816
426980,15899,310426,374272,816
426354,15899,310426,374272,816
425706,15899,310426,374272,816
425038,15899,310426,374272,816
424298,15899,310426,374272,816
423498,15899,310426,374272,816
422707,15899,310426,374272,816
421934,15899,310426,374272,816
421150,15899,310426,374272,816
420594,15899,310426,374272,816
420058,15899,310426,374272,816
419498,15899,310426,374272,816
418967,15899,310426,374272,816
418462,15899,310426,374272,816
419340,15899,310426,374272,816
419378,15899,310426,374272,816
418564,15899,310426,374272,816
418523,15899,310426,374272,816
418247,15899,310426,374272,816
417887,15899,310426,374272,816
417504,15899,310426,374272,816
417104,15899,310426,374272,816
416667,15899,310426,374272,816
416116,15899,310426,374272,816
415542,15899,310426,374272,816
414985,15899,310426,374272,816
414391,15899,310426,374272,816
413789,15899,310426,374272,816
413181,15899,310426,374272,816
412567,15899,310426,374272,816
411948,15899,310426,374272,816
411325,15899,310426,374272,816
410700,15899,310426,374272,816
410072,15899,310426,374272,816
409443,15899,310426,374272,816
408814,15899,310426,374272,816
408185,15899,310426,374272,816
407463,15899,310426,374272,816
407539,15899,310426,374272,816
407727,15899,320494,345545,816
406617,15899,320494,345545,816
406050,15899,320494,345545,816
405344,15899,320494,345545,816
404641,15899,320494,345545,816
403940,15899,320494,345545,816
404514,15899,320494,345545,816
403621,15899,320494,345545,816
402908,15899,320494,345545,816
402389,15899,320494,345545,816
401788,15899,320494,345545,816
401195,15899,320494,345545,816
400587,15899,320494,345545,816
400052,15899,320494,345545,816
399467,15899,320494,345545,816
398896,15899,320494,345545,816
398369,15899,320494,345545,816
397870,15899,320494,345545,816
397260,15899,320494,345545,816
396709,15899,320494,345545,816
396115,15899,320494,345545,816
395670,15899,320494,345545,816
395143,15899,320494,345545,816
394659,15899,320494,345545,816
394166,15899,320494,345545,816
393679,15899,320494,345545,816
393196,15899,320494,345545,816
392726,15899,320494,345545,816
392267,15899,320494,345545,816
391820,15899,320494,345545,816
391499,15899,320494,345545,816
391183,15899,320494,345545,816
390879,15899,320494,345545,816
390587,15899,320494,345545,816
390307,15899,320494,345545,816
390039,15899,320494,345545,816
389785,15899,320494,345545,816
389538,15899,320494,345545,816
389301,15899,320494,345545,816
389072,15899,320494,345545,816
388851,15899,320494,345545,816
388644,15899,320494,345545,816
388467,15899,320494,345545,816
388274,15899,320494,345545,816
388097,15899,320494,345545,816
387952,15899,320494,345545,816
387823,15899,320494,345545,816
387667,15899,320494,345545,816
387531,15899,320494,345545,816
388559,15899,320494,345545,816
390133,15899,320494,345545,816
388794,15899,320494,345545,816
389261,15899,320494,345545,816
389229,15899,320494,345545,816
389241,15899,320494,345545,816
389246,15899,320494,345545,816
389256,15899,320494,345545,816
389269,15899,320494,345545,816
389286,15899,320494,345545,816
389305,15899,320494,345545,816
387427,27558,330992,359588,1414
387804,27558,330992,359588,1414
388278,27558,330992,359588,1414
388721,27558,330992,359588,1414
389221,27558,330992,359588,1414
391854,27558,330992,359588,1414
393131,27558,330992,359588,1414
393780,27558,330992,359588,1414
394398,27558,330992,359588,1414
395032,27558,330992,359588,1414
395669,27558,330992,359588,1414
396290,27558,330992,359588,1414
396814,27558,330992,359588,1414
397324,27558,330992,359588,1414
397836,27558,330992,359588,1414
398307,27558,330992,359588,1414
398880,27558,330992,359588,1414
399456,27558,330992,359588,1414
400036,27558,330992,359588,1414
400616,27558,330992,359588,1414
401194,27558,330992,359588,1414
401777,27558,330992,359588,1414
402361,27558,330992,359588,1414
402945,27558,330992,359588,1414
403529,27558,330992,359588,1414
404114,27558,330992,359588,1414
